"Initial_Coral","Fishing_Pressure","Final_Coral","iT","iC"
0,0,0.788728241651124,0.2,0.3
0.02,0,0.788728241651124,0.2,0.3
0.04,0,0.788728241651124,0.2,0.3
0.06,0,0.788728241651124,0.2,0.3
0.08,0,0.788728241651124,0.2,0.3
0.1,0,0.788728241651124,0.2,0.3
0.12,0,0.788728241651124,0.2,0.3
0.14,0,0.788728241651124,0.2,0.3
0.16,0,0.788728241651124,0.2,0.3
0.18,0,0.788728241651124,0.2,0.3
0.2,0,0.788728241651124,0.2,0.3
0.22,0,0.788728241651124,0.2,0.3
0.24,0,0.788728241651124,0.2,0.3
0.26,0,0.788728241651124,0.2,0.3
0.28,0,0.788728241651124,0.2,0.3
0.3,0,0.788728241651124,0.2,0.3
0.32,0,0.788728241651124,0.2,0.3
0.34,0,0.788728241651124,0.2,0.3
0.36,0,0.788728241651124,0.2,0.3
0.38,0,0.788728241651124,0.2,0.3
0.4,0,0.788728241651124,0.2,0.3
0.42,0,0.788728241651124,0.2,0.3
0.44,0,0.788728241651124,0.2,0.3
0.46,0,0.788728241651124,0.2,0.3
0.48,0,0.788728241651124,0.2,0.3
0.5,0,0.788728241651124,0.2,0.3
0.52,0,0.788728241651124,0.2,0.3
0.54,0,0.788728241651124,0.2,0.3
0.56,0,0.788728241651124,0.2,0.3
0.58,0,0.788728241651124,0.2,0.3
0.6,0,0.788728241651124,0.2,0.3
0.62,0,0.788728241651124,0.2,0.3
0.64,0,0.788728241651124,0.2,0.3
0.66,0,0.788728241651124,0.2,0.3
0.68,0,0.788728241651124,0.2,0.3
0.7,0,0.788728241651124,0.2,0.3
0.72,0,0.788728241651124,0.2,0.3
0.74,0,0.788728241651124,0.2,0.3
0.76,0,0.788728241651124,0.2,0.3
0.78,0,0.788728241651124,0.2,0.3
0.8,0,0.788728241651127,0.2,0.3
0.82,0,0.788728241651127,0.2,0.3
0.84,0,0.788728241651127,0.2,0.3
0,0.02,0.787264881183051,0.2,0.3
0.02,0.02,0.787264881183051,0.2,0.3
0.04,0.02,0.787264881183051,0.2,0.3
0.06,0.02,0.787264881183051,0.2,0.3
0.08,0.02,0.787264881183051,0.2,0.3
0.1,0.02,0.787264881183051,0.2,0.3
0.12,0.02,0.787264881183051,0.2,0.3
0.14,0.02,0.787264881183051,0.2,0.3
0.16,0.02,0.787264881183051,0.2,0.3
0.18,0.02,0.787264881183051,0.2,0.3
0.2,0.02,0.787264881183051,0.2,0.3
0.22,0.02,0.787264881183051,0.2,0.3
0.24,0.02,0.787264881183051,0.2,0.3
0.26,0.02,0.787264881183051,0.2,0.3
0.28,0.02,0.787264881183051,0.2,0.3
0.3,0.02,0.787264881183051,0.2,0.3
0.32,0.02,0.787264881183051,0.2,0.3
0.34,0.02,0.787264881183051,0.2,0.3
0.36,0.02,0.787264881183051,0.2,0.3
0.38,0.02,0.787264881183051,0.2,0.3
0.4,0.02,0.787264881183051,0.2,0.3
0.42,0.02,0.787264881183051,0.2,0.3
0.44,0.02,0.787264881183051,0.2,0.3
0.46,0.02,0.787264881183051,0.2,0.3
0.48,0.02,0.787264881183051,0.2,0.3
0.5,0.02,0.787264881183051,0.2,0.3
0.52,0.02,0.787264881183051,0.2,0.3
0.54,0.02,0.787264881183051,0.2,0.3
0.56,0.02,0.787264881183051,0.2,0.3
0.58,0.02,0.787264881183051,0.2,0.3
0.6,0.02,0.787264881183051,0.2,0.3
0.62,0.02,0.787264881183051,0.2,0.3
0.64,0.02,0.787264881183051,0.2,0.3
0.66,0.02,0.787264881183051,0.2,0.3
0.68,0.02,0.787264881183051,0.2,0.3
0.7,0.02,0.787264881183051,0.2,0.3
0.72,0.02,0.787264881183051,0.2,0.3
0.74,0.02,0.787264881183051,0.2,0.3
0.76,0.02,0.787264881183051,0.2,0.3
0.78,0.02,0.787264881183051,0.2,0.3
0.8,0.02,0.787264881183054,0.2,0.3
0.82,0.02,0.787264881183054,0.2,0.3
0.84,0.02,0.787264881183054,0.2,0.3
0,0.04,0.785726182331998,0.2,0.3
0.02,0.04,0.785726182331998,0.2,0.3
0.04,0.04,0.785726182331998,0.2,0.3
0.06,0.04,0.785726182331998,0.2,0.3
0.08,0.04,0.785726182331998,0.2,0.3
0.1,0.04,0.785726182331998,0.2,0.3
0.12,0.04,0.785726182331998,0.2,0.3
0.14,0.04,0.785726182331998,0.2,0.3
0.16,0.04,0.785726182331998,0.2,0.3
0.18,0.04,0.785726182331998,0.2,0.3
0.2,0.04,0.785726182331998,0.2,0.3
0.22,0.04,0.785726182331998,0.2,0.3
0.24,0.04,0.785726182331998,0.2,0.3
0.26,0.04,0.785726182331998,0.2,0.3
0.28,0.04,0.785726182331998,0.2,0.3
0.3,0.04,0.785726182331998,0.2,0.3
0.32,0.04,0.785726182331998,0.2,0.3
0.34,0.04,0.785726182331998,0.2,0.3
0.36,0.04,0.785726182331998,0.2,0.3
0.38,0.04,0.785726182331998,0.2,0.3
0.4,0.04,0.785726182331998,0.2,0.3
0.42,0.04,0.785726182331998,0.2,0.3
0.44,0.04,0.785726182331998,0.2,0.3
0.46,0.04,0.785726182331998,0.2,0.3
0.48,0.04,0.785726182331998,0.2,0.3
0.5,0.04,0.785726182331998,0.2,0.3
0.52,0.04,0.785726182331998,0.2,0.3
0.54,0.04,0.785726182331998,0.2,0.3
0.56,0.04,0.785726182331998,0.2,0.3
0.58,0.04,0.785726182331998,0.2,0.3
0.6,0.04,0.785726182331998,0.2,0.3
0.62,0.04,0.785726182331998,0.2,0.3
0.64,0.04,0.785726182331998,0.2,0.3
0.66,0.04,0.785726182331998,0.2,0.3
0.68,0.04,0.785726182331998,0.2,0.3
0.7,0.04,0.785726182331998,0.2,0.3
0.72,0.04,0.785726182331998,0.2,0.3
0.74,0.04,0.785726182331998,0.2,0.3
0.76,0.04,0.785726182331998,0.2,0.3
0.78,0.04,0.785726182332001,0.2,0.3
0.8,0.04,0.785726182332001,0.2,0.3
0.82,0.04,0.785726182332001,0.2,0.3
0.84,0.04,0.785726182332001,0.2,0.3
0,0.06,0.784106153838735,0.2,0.3
0.02,0.06,0.784106153838735,0.2,0.3
0.04,0.06,0.784106153838735,0.2,0.3
0.06,0.06,0.784106153838735,0.2,0.3
0.08,0.06,0.784106153838735,0.2,0.3
0.1,0.06,0.784106153838735,0.2,0.3
0.12,0.06,0.784106153838735,0.2,0.3
0.14,0.06,0.784106153838735,0.2,0.3
0.16,0.06,0.784106153838735,0.2,0.3
0.18,0.06,0.784106153838735,0.2,0.3
0.2,0.06,0.784106153838735,0.2,0.3
0.22,0.06,0.784106153838735,0.2,0.3
0.24,0.06,0.784106153838735,0.2,0.3
0.26,0.06,0.784106153838735,0.2,0.3
0.28,0.06,0.784106153838735,0.2,0.3
0.3,0.06,0.784106153838735,0.2,0.3
0.32,0.06,0.784106153838735,0.2,0.3
0.34,0.06,0.784106153838735,0.2,0.3
0.36,0.06,0.784106153838735,0.2,0.3
0.38,0.06,0.784106153838735,0.2,0.3
0.4,0.06,0.784106153838735,0.2,0.3
0.42,0.06,0.784106153838735,0.2,0.3
0.44,0.06,0.784106153838735,0.2,0.3
0.46,0.06,0.784106153838735,0.2,0.3
0.48,0.06,0.784106153838735,0.2,0.3
0.5,0.06,0.784106153838735,0.2,0.3
0.52,0.06,0.784106153838735,0.2,0.3
0.54,0.06,0.784106153838735,0.2,0.3
0.56,0.06,0.784106153838735,0.2,0.3
0.58,0.06,0.784106153838735,0.2,0.3
0.6,0.06,0.784106153838735,0.2,0.3
0.62,0.06,0.784106153838735,0.2,0.3
0.64,0.06,0.784106153838735,0.2,0.3
0.66,0.06,0.784106153838735,0.2,0.3
0.68,0.06,0.784106153838735,0.2,0.3
0.7,0.06,0.784106153838735,0.2,0.3
0.72,0.06,0.784106153838735,0.2,0.3
0.74,0.06,0.784106153838735,0.2,0.3
0.76,0.06,0.784106153838735,0.2,0.3
0.78,0.06,0.784106153838738,0.2,0.3
0.8,0.06,0.784106153838738,0.2,0.3
0.82,0.06,0.784106153838738,0.2,0.3
0.84,0.06,0.784106153838738,0.2,0.3
0,0.08,0.782398148756311,0.2,0.3
0.02,0.08,0.782398148756311,0.2,0.3
0.04,0.08,0.782398148756311,0.2,0.3
0.06,0.08,0.782398148756311,0.2,0.3
0.08,0.08,0.782398148756311,0.2,0.3
0.1,0.08,0.782398148756311,0.2,0.3
0.12,0.08,0.782398148756311,0.2,0.3
0.14,0.08,0.782398148756311,0.2,0.3
0.16,0.08,0.782398148756311,0.2,0.3
0.18,0.08,0.782398148756311,0.2,0.3
0.2,0.08,0.782398148756311,0.2,0.3
0.22,0.08,0.782398148756311,0.2,0.3
0.24,0.08,0.782398148756311,0.2,0.3
0.26,0.08,0.782398148756311,0.2,0.3
0.28,0.08,0.782398148756311,0.2,0.3
0.3,0.08,0.782398148756311,0.2,0.3
0.32,0.08,0.782398148756311,0.2,0.3
0.34,0.08,0.782398148756311,0.2,0.3
0.36,0.08,0.782398148756311,0.2,0.3
0.38,0.08,0.782398148756311,0.2,0.3
0.4,0.08,0.782398148756311,0.2,0.3
0.42,0.08,0.782398148756311,0.2,0.3
0.44,0.08,0.782398148756311,0.2,0.3
0.46,0.08,0.782398148756311,0.2,0.3
0.48,0.08,0.782398148756311,0.2,0.3
0.5,0.08,0.782398148756311,0.2,0.3
0.52,0.08,0.782398148756311,0.2,0.3
0.54,0.08,0.782398148756311,0.2,0.3
0.56,0.08,0.782398148756311,0.2,0.3
0.58,0.08,0.782398148756311,0.2,0.3
0.6,0.08,0.782398148756311,0.2,0.3
0.62,0.08,0.782398148756311,0.2,0.3
0.64,0.08,0.782398148756311,0.2,0.3
0.66,0.08,0.782398148756311,0.2,0.3
0.68,0.08,0.782398148756311,0.2,0.3
0.7,0.08,0.782398148756311,0.2,0.3
0.72,0.08,0.782398148756311,0.2,0.3
0.74,0.08,0.782398148756311,0.2,0.3
0.76,0.08,0.782398148756311,0.2,0.3
0.78,0.08,0.782398148756315,0.2,0.3
0.8,0.08,0.782398148756315,0.2,0.3
0.82,0.08,0.782398148756315,0.2,0.3
0.84,0.08,0.782398148756315,0.2,0.3
0,0.1,0.780594771669568,0.2,0.3
0.02,0.1,0.780594771669568,0.2,0.3
0.04,0.1,0.780594771669568,0.2,0.3
0.06,0.1,0.780594771669568,0.2,0.3
0.08,0.1,0.780594771669568,0.2,0.3
0.1,0.1,0.780594771669568,0.2,0.3
0.12,0.1,0.780594771669568,0.2,0.3
0.14,0.1,0.780594771669568,0.2,0.3
0.16,0.1,0.780594771669568,0.2,0.3
0.18,0.1,0.780594771669568,0.2,0.3
0.2,0.1,0.780594771669568,0.2,0.3
0.22,0.1,0.780594771669568,0.2,0.3
0.24,0.1,0.780594771669568,0.2,0.3
0.26,0.1,0.780594771669568,0.2,0.3
0.28,0.1,0.780594771669568,0.2,0.3
0.3,0.1,0.780594771669568,0.2,0.3
0.32,0.1,0.780594771669568,0.2,0.3
0.34,0.1,0.780594771669568,0.2,0.3
0.36,0.1,0.780594771669568,0.2,0.3
0.38,0.1,0.780594771669568,0.2,0.3
0.4,0.1,0.780594771669568,0.2,0.3
0.42,0.1,0.780594771669568,0.2,0.3
0.44,0.1,0.780594771669568,0.2,0.3
0.46,0.1,0.780594771669568,0.2,0.3
0.48,0.1,0.780594771669568,0.2,0.3
0.5,0.1,0.780594771669568,0.2,0.3
0.52,0.1,0.780594771669568,0.2,0.3
0.54,0.1,0.780594771669568,0.2,0.3
0.56,0.1,0.780594771669568,0.2,0.3
0.58,0.1,0.780594771669568,0.2,0.3
0.6,0.1,0.780594771669568,0.2,0.3
0.62,0.1,0.780594771669568,0.2,0.3
0.64,0.1,0.780594771669568,0.2,0.3
0.66,0.1,0.780594771669568,0.2,0.3
0.68,0.1,0.780594771669568,0.2,0.3
0.7,0.1,0.780594771669568,0.2,0.3
0.72,0.1,0.780594771669568,0.2,0.3
0.74,0.1,0.780594771669568,0.2,0.3
0.76,0.1,0.780594771669568,0.2,0.3
0.78,0.1,0.780594771669571,0.2,0.3
0.8,0.1,0.780594771669571,0.2,0.3
0.82,0.1,0.780594771669571,0.2,0.3
0.84,0.1,0.780594771669571,0.2,0.3
0,0.12,0.778687769586426,0.2,0.3
0.02,0.12,0.778687769586426,0.2,0.3
0.04,0.12,0.778687769586426,0.2,0.3
0.06,0.12,0.778687769586426,0.2,0.3
0.08,0.12,0.778687769586426,0.2,0.3
0.1,0.12,0.778687769586426,0.2,0.3
0.12,0.12,0.778687769586426,0.2,0.3
0.14,0.12,0.778687769586426,0.2,0.3
0.16,0.12,0.778687769586426,0.2,0.3
0.18,0.12,0.778687769586426,0.2,0.3
0.2,0.12,0.778687769586426,0.2,0.3
0.22,0.12,0.778687769586426,0.2,0.3
0.24,0.12,0.778687769586426,0.2,0.3
0.26,0.12,0.778687769586426,0.2,0.3
0.28,0.12,0.778687769586426,0.2,0.3
0.3,0.12,0.778687769586426,0.2,0.3
0.32,0.12,0.778687769586426,0.2,0.3
0.34,0.12,0.778687769586426,0.2,0.3
0.36,0.12,0.778687769586426,0.2,0.3
0.38,0.12,0.778687769586426,0.2,0.3
0.4,0.12,0.778687769586426,0.2,0.3
0.42,0.12,0.778687769586426,0.2,0.3
0.44,0.12,0.778687769586426,0.2,0.3
0.46,0.12,0.778687769586426,0.2,0.3
0.48,0.12,0.778687769586426,0.2,0.3
0.5,0.12,0.778687769586426,0.2,0.3
0.52,0.12,0.778687769586426,0.2,0.3
0.54,0.12,0.778687769586426,0.2,0.3
0.56,0.12,0.778687769586426,0.2,0.3
0.58,0.12,0.778687769586426,0.2,0.3
0.6,0.12,0.778687769586426,0.2,0.3
0.62,0.12,0.778687769586426,0.2,0.3
0.64,0.12,0.778687769586426,0.2,0.3
0.66,0.12,0.778687769586426,0.2,0.3
0.68,0.12,0.778687769586426,0.2,0.3
0.7,0.12,0.778687769586426,0.2,0.3
0.72,0.12,0.778687769586426,0.2,0.3
0.74,0.12,0.778687769586426,0.2,0.3
0.76,0.12,0.778687769586426,0.2,0.3
0.78,0.12,0.778687769586429,0.2,0.3
0.8,0.12,0.778687769586429,0.2,0.3
0.82,0.12,0.778687769586429,0.2,0.3
0.84,0.12,0.778687769586429,0.2,0.3
0,0.14,0.776667903019836,0.2,0.3
0.02,0.14,0.776667903019836,0.2,0.3
0.04,0.14,0.776667903019836,0.2,0.3
0.06,0.14,0.776667903019836,0.2,0.3
0.08,0.14,0.776667903019836,0.2,0.3
0.1,0.14,0.776667903019836,0.2,0.3
0.12,0.14,0.776667903019836,0.2,0.3
0.14,0.14,0.776667903019836,0.2,0.3
0.16,0.14,0.776667903019836,0.2,0.3
0.18,0.14,0.776667903019836,0.2,0.3
0.2,0.14,0.776667903019836,0.2,0.3
0.22,0.14,0.776667903019836,0.2,0.3
0.24,0.14,0.776667903019836,0.2,0.3
0.26,0.14,0.776667903019836,0.2,0.3
0.28,0.14,0.776667903019836,0.2,0.3
0.3,0.14,0.776667903019836,0.2,0.3
0.32,0.14,0.776667903019836,0.2,0.3
0.34,0.14,0.776667903019836,0.2,0.3
0.36,0.14,0.776667903019836,0.2,0.3
0.38,0.14,0.776667903019836,0.2,0.3
0.4,0.14,0.776667903019836,0.2,0.3
0.42,0.14,0.776667903019836,0.2,0.3
0.44,0.14,0.776667903019836,0.2,0.3
0.46,0.14,0.776667903019836,0.2,0.3
0.48,0.14,0.776667903019836,0.2,0.3
0.5,0.14,0.776667903019836,0.2,0.3
0.52,0.14,0.776667903019836,0.2,0.3
0.54,0.14,0.776667903019836,0.2,0.3
0.56,0.14,0.776667903019836,0.2,0.3
0.58,0.14,0.776667903019836,0.2,0.3
0.6,0.14,0.776667903019836,0.2,0.3
0.62,0.14,0.776667903019836,0.2,0.3
0.64,0.14,0.776667903019836,0.2,0.3
0.66,0.14,0.776667903019836,0.2,0.3
0.68,0.14,0.776667903019836,0.2,0.3
0.7,0.14,0.776667903019836,0.2,0.3
0.72,0.14,0.776667903019836,0.2,0.3
0.74,0.14,0.776667903019836,0.2,0.3
0.76,0.14,0.776667903019836,0.2,0.3
0.78,0.14,0.77666790301984,0.2,0.3
0.8,0.14,0.77666790301984,0.2,0.3
0.82,0.14,0.77666790301984,0.2,0.3
0.84,0.14,0.77666790301984,0.2,0.3
0,0.16,0.774524792897065,0.2,0.3
0.02,0.16,0.774524792897065,0.2,0.3
0.04,0.16,0.774524792897065,0.2,0.3
0.06,0.16,0.774524792897065,0.2,0.3
0.08,0.16,0.774524792897065,0.2,0.3
0.1,0.16,0.774524792897065,0.2,0.3
0.12,0.16,0.774524792897065,0.2,0.3
0.14,0.16,0.774524792897065,0.2,0.3
0.16,0.16,0.774524792897065,0.2,0.3
0.18,0.16,0.774524792897065,0.2,0.3
0.2,0.16,0.774524792897065,0.2,0.3
0.22,0.16,0.774524792897065,0.2,0.3
0.24,0.16,0.774524792897065,0.2,0.3
0.26,0.16,0.774524792897065,0.2,0.3
0.28,0.16,0.774524792897065,0.2,0.3
0.3,0.16,0.774524792897065,0.2,0.3
0.32,0.16,0.774524792897065,0.2,0.3
0.34,0.16,0.774524792897065,0.2,0.3
0.36,0.16,0.774524792897065,0.2,0.3
0.38,0.16,0.774524792897065,0.2,0.3
0.4,0.16,0.774524792897065,0.2,0.3
0.42,0.16,0.774524792897065,0.2,0.3
0.44,0.16,0.774524792897065,0.2,0.3
0.46,0.16,0.774524792897065,0.2,0.3
0.48,0.16,0.774524792897065,0.2,0.3
0.5,0.16,0.774524792897065,0.2,0.3
0.52,0.16,0.774524792897065,0.2,0.3
0.54,0.16,0.774524792897065,0.2,0.3
0.56,0.16,0.774524792897065,0.2,0.3
0.58,0.16,0.774524792897065,0.2,0.3
0.6,0.16,0.774524792897065,0.2,0.3
